timestamp,ALLSKY_SFC_SW_DWN_Wh_m2,date,hour,T2M_C,WS10M_m_s
2024-06-26 10:00:00,780.74,2024-06-26,10,39.09,2.85
2024-06-26 11:00:00,859.44,2024-06-26,11,40.23,2.61
2024-06-26 12:00:00,881.05,2024-06-26,12,41.1,2.4
2024-06-26 13:00:00,826.0,2024-06-26,13,41.65,2.24
2024-06-26 14:00:00,699.06,2024-06-26,14,41.84,2.14
2024-06-26 15:00:00,528.66,2024-06-26,15,41.65,2.11
2024-06-26 16:00:00,345.79,2024-06-26,16,41.1,2.14
2024-06-26 17:00:00,168.8,2024-06-26,17,40.23,2.24
2024-06-26 18:00:00,17.69,2024-06-26,18,39.09,2.4
2024-06-26 19:00:00,0.0,2024-06-26,19,37.76,2.61
2024-06-26 20:00:00,0.0,2024-06-26,20,36.34,2.85
2024-06-26 21:00:00,0.0,2024-06-26,21,34.91,3.11
2024-06-26 22:00:00,0.0,2024-06-26,22,33.59,3.37
2024-06-26 23:00:00,0.0,2024-06-26,23,32.45,3.61
2024-06-27 00:00:00,0.0,2024-06-27,0,31.68,3.6
2024-06-27 01:00:00,0.0,2024-06-27,1,31.13,3.76
2024-06-27 02:00:00,0.0,2024-06-27,2,30.94,3.86
2024-06-27 03:00:00,0.0,2024-06-27,3,31.13,3.89
2024-06-27 04:00:00,0.0,2024-06-27,4,31.68,3.86
2024-06-27 05:00:00,18.3,2024-06-27,5,32.55,3.76
2024-06-27 06:00:00,177.57,2024-06-27,6,33.69,3.6
2024-06-27 07:00:00,356.39,2024-06-27,7,35.02,3.39
2024-06-27 08:00:00,526.07,2024-06-27,8,36.44,3.15
2024-06-27 09:00:00,680.85,2024-06-27,9,37.87,2.89
2024-06-27 10:00:00,811.1,2024-06-27,10,39.19,2.63
2024-06-27 11:00:00,892.04,2024-06-27,11,40.33,2.39
2024-06-27 12:00:00,897.38,2024-06-27,12,41.2,2.18
2024-06-27 13:00:00,822.28,2024-06-27,13,41.75,2.02
2024-06-27 14:00:00,688.57,2024-06-27,14,41.94,1.92
2024-06-27 15:00:00,526.07,2024-06-27,15,41.75,1.89
2024-06-27 16:00:00,352.4,2024-06-27,16,41.2,1.92
2024-06-27 17:00:00,175.16,2024-06-27,17,40.33,2.02
2024-06-27 18:00:00,18.19,2024-06-27,18,39.19,2.18
2024-06-27 19:00:00,0.0,2024-06-27,19,37.87,2.39
2024-06-27 20:00:00,0.0,2024-06-27,20,36.44,2.63
2024-06-27 21:00:00,0.0,2024-06-27,21,35.02,2.89
2024-06-27 22:00:00,0.0,2024-06-27,22,33.69,3.15
2024-06-27 23:00:00,0.0,2024-06-27,23,32.55,3.39
2024-06-28 00:00:00,0.0,2024-06-28,0,31.53,3.39
2024-06-28 01:00:00,0.0,2024-06-28,1,30.98,3.55
2024-06-28 02:00:00,0.0,2024-06-28,2,30.79,3.65
2024-06-28 03:00:00,0.0,2024-06-28,3,30.98,3.68
2024-06-28 04:00:00,0.0,2024-06-28,4,31.53,3.65
2024-06-28 05:00:00,18.0,2024-06-28,5,32.4,3.55
2024-06-28 06:00:00,174.5,2024-06-28,6,33.54,3.39
2024-06-28 07:00:00,354.1,2024-06-28,7,34.87,3.18
2024-06-28 08:00:00,535.45,2024-06-28,8,36.29,2.94
2024-06-28 09:00:00,706.07,2024-06-28,9,37.72,2.68
2024-06-28 10:00:00,840.46,2024-06-28,10,39.04,2.43
2024-06-28 11:00:00,907.31,2024-06-28,11,40.18,2.18
2024-06-28 12:00:00,892.36,2024-06-28,12,41.06,1.98
2024-06-28 13:00:00,809.16,2024-06-28,13,41.61,1.82
2024-06-28 14:00:00,684.47,2024-06-28,14,41.79,1.72
2024-06-28 15:00:00,535.45,2024-06-28,15,41.61,1.68
2024-06-28 16:00:00,365.28,2024-06-28,16,41.06,1.72
2024-06-28 17:00:00,181.25,2024-06-28,17,40.18,1.82
2024-06-28 18:00:00,18.3,2024-06-28,18,39.04,1.98
2024-06-28 19:00:00,0.0,2024-06-28,19,37.72,2.18
2024-06-28 20:00:00,0.0,2024-06-28,20,36.29,2.43
2024-06-28 21:00:00,0.0,2024-06-28,21,34.87,2.68
2024-06-28 22:00:00,0.0,2024-06-28,22,33.54,2.94
2024-06-28 23:00:00,0.0,2024-06-28,23,32.4,3.18
2024-06-29 00:00:00,0.0,2024-06-29,0,31.19,3.23
2024-06-29 01:00:00,0.0,2024-06-29,1,30.64,3.39
2024-06-29 02:00:00,0.0,2024-06-29,2,30.45,3.49
2024-06-29 03:00:00,0.0,2024-06-29,3,30.64,3.52
2024-06-29 04:00:00,0.0,2024-06-29,4,31.19,3.49
2024-06-29 05:00:00,17.47,2024-06-29,5,32.06,3.39
2024-06-29 06:00:00,172.91,2024-06-29,6,33.2,3.23
2024-06-29 07:00:00,359.57,2024-06-29,7,34.53,3.02
2024-06-29 08:00:00,554.0,2024-06-29,8,35.95,2.78
2024-06-29 09:00:00,730.05,2024-06-29,9,37.37,2.52
2024-06-29 10:00:00,853.24,2024-06-29,10,38.7,2.26
2024-06-29 11:00:00,900.77,2024-06-29,11,39.84,2.02
2024-06-29 12:00:00,876.8,2024-06-29,12,40.71,1.81
2024-06-29 13:00:00,803.05,2024-06-29,13,41.26,1.66
2024-06-29 14:00:00,695.41,2024-06-29,14,41.45,1.56
2024-06-29 15:00:00,554.0,2024-06-29,15,41.26,1.52
2024-06-29 16:00:00,377.48,2024-06-29,16,40.71,1.56
2024-06-29 17:00:00,183.72,2024-06-29,17,39.84,1.66
2024-06-29 18:00:00,17.94,2024-06-29,18,38.7,1.81
2024-06-29 19:00:00,0.0,2024-06-29,19,37.37,2.02
2024-06-29 20:00:00,0.0,2024-06-29,20,35.95,2.26
2024-06-29 21:00:00,0.0,2024-06-29,21,34.53,2.52
2024-06-29 22:00:00,0.0,2024-06-29,22,33.2,2.78
2024-06-29 23:00:00,0.0,2024-06-29,23,32.06,3.02
2024-06-30 00:00:00,0.0,2024-06-30,0,30.77,3.13
2024-06-30 01:00:00,0.0,2024-06-30,1,30.22,3.29
2024-06-30 02:00:00,0.0,2024-06-30,2,30.04,3.39
2024-06-30 03:00:00,0.0,2024-06-30,3,30.22,3.42
2024-06-30 04:00:00,0.0,2024-06-30,4,30.77,3.39
2024-06-30 05:00:00,17.06,2024-06-30,5,31.65,3.29
2024-06-30 06:00:00,174.97,2024-06-30,6,32.79,3.13
2024-06-30 07:00:00,370.95,2024-06-30,7,34.11,2.92
2024-06-30 08:00:00,571.32,2024-06-30,8,35.54,2.68
2024-06-30 09:00:00,739.43,2024-06-30,9,36.96,2.42
2024-06-30 10:00:00,845.34,2024-06-30,10,38.29,2.16
2024-06-30 11:00:00,883.32,2024-06-30,11,39.42,1.92
2024-06-30 12:00:00,868.38,2024-06-30,12,40.3,1.72
2024-06-30 13:00:00,814.05,2024-06-30,13,40.85,1.56
2024-06-30 14:00:00,717.84,2024-06-30,14,41.04,1.46
2024-06-30 15:00:00,571.32,2024-06-30,15,40.85,1.42
2024-06-30 16:00:00,382.11,2024-06-30,16,40.3,1.46
2024-06-30 17:00:00,181.7,2024-06-30,17,39.42,1.56
2024-06-30 18:00:00,17.35,2024-06-30,18,38.29,1.72
2024-06-30 19:00:00,0.0,2024-06-30,19,36.96,1.92
2024-06-30 20:00:00,0.0,2024-06-30,20,35.54,2.16
2024-06-30 21:00:00,0.0,2024-06-30,21,34.11,2.42
2024-06-30 22:00:00,0.0,2024-06-30,22,32.79,2.68
2024-06-30 23:00:00,0.0,2024-06-30,23,31.65,2.92
2024-07-01 00:00:00,0.0,2024-07-01,0,30.43,3.11
2024-07-01 01:00:00,0.0,2024-07-01,1,29.88,3.27
2024-07-01 02:00:00,0.0,2024-07-01,2,29.69,3.37
2024-07-01 03:00:00,0.0,2024-07-01,3,29.88,3.4
2024-07-01 04:00:00,0.0,2024-07-01,4,30.43,3.37
2024-07-01 05:00:00,16.97,2024-07-01,5,31.3,3.27
2024-07-01 06:00:00,179.8,2024-07-01,6,32.44,3.11
2024-07-01 07:00:00,381.37,2024-07-01,7,33.76,2.9
2024-07-01 08:00:00,577.09,2024-07-01,8,35.19,2.66
2024-07-01 09:00:00,730.78,2024-07-01,9,36.61,2.4
2024-07-01 10:00:00,826.98,2024-07-01,10,37.94,2.14
2024-07-01 11:00:00,872.69,2024-07-01,11,39.08,1.9
2024-07-01 12:00:00,878.02,2024-07-01,12,39.95,1.7
2024-07-01 13:00:00,838.14,2024-07-01,13,40.5,1.54
2024-07-01 14:00:00,738.48,2024-07-01,14,40.69,1.44
2024-07-01 15:00:00,577.09,2024-07-01,15,40.5,1.4
2024-07-01 16:00:00,377.39,2024-07-01,16,39.95,1.44
2024-07-01 17:00:00,177.4,2024-07-01,17,39.08,1.54
2024-07-01 18:00:00,16.87,2024-07-01,18,37.94,1.7
2024-07-01 19:00:00,0.0,2024-07-01,19,36.61,1.9
2024-07-01 20:00:00,0.0,2024-07-01,20,35.19,2.14
2024-07-01 21:00:00,0.0,2024-07-01,21,33.76,2.4
2024-07-01 22:00:00,0.0,2024-07-01,22,32.44,2.66
2024-07-01 23:00:00,0.0,2024-07-01,23,31.3,2.9
2024-07-02 00:00:00,0.0,2024-07-02,0,30.27,3.17
2024-07-02 01:00:00,0.0,2024-07-02,1,29.72,3.33
2024-07-02 02:00:00,0.0,2024-07-02,2,29.53,3.43
2024-07-02 03:00:00,0.0,2024-07-02,3,29.72,3.46
2024-07-02 04:00:00,0.0,2024-07-02,4,30.27,3.43
2024-07-02 05:00:00,17.12,2024-07-02,5,31.14,3.33
2024-07-02 06:00:00,184.09,2024-07-02,6,32.28,3.17
2024-07-02 07:00:00,384.01,2024-07-02,7,33.61,2.96
2024-07-02 08:00:00,568.72,2024-07-02,8,35.03,2.72
2024-07-02 09:00:00,712.96,2024-07-02,9,36.45,2.46
2024-07-02 10:00:00,814.78,2024-07-02,10,37.78,2.2
2024-07-02 11:00:00,879.91,2024-07-02,11,38.92,1.96
2024-07-02 12:00:00,901.49,2024-07-02,12,39.79,1.76
2024-07-02 13:00:00,859.96,2024-07-02,13,40.34,1.6
2024-07-02 14:00:00,744.13,2024-07-02,14,40.53,1.5
2024-07-02 15:00:00,568.72,2024-07-02,15,40.34,1.46
2024-07-02 16:00:00,367.92,2024-07-02,16,39.79,1.5
2024-07-02 17:00:00,174.42,2024-07-02,17,38.92,1.6
2024-07-02 18:00:00,16.71,2024-07-02,18,37.78,1.76
2024-07-02 19:00:00,0.0,2024-07-02,19,36.45,1.96
2024-07-02 20:00:00,0.0,2024-07-02,20,35.03,2.2
2024-07-02 21:00:00,0.0,2024-07-02,21,33.61,2.46
2024-07-02 22:00:00,0.0,2024-07-02,22,32.28,2.72
2024-07-02 23:00:00,0.0,2024-07-02,23,31.14,2.96
2024-07-03 00:00:00,0.0,2024-07-03,0,30.36,3.3
2024-07-03 01:00:00,0.0,2024-07-03,1,29.81,3.46
2024-07-03 02:00:00,0.0,2024-07-03,2,29.62,3.56
2024-07-03 03:00:00,0.0,2024-07-03,3,29.81,3.6
2024-07-03 04:00:00,0.0,2024-07-03,4,30.36,3.56
2024-07-03 05:00:00,17.19,2024-07-03,5,31.23,3.46
2024-07-03 06:00:00,184.58,2024-07-03,6,32.37,3.3
2024-07-03 07:00:00,377.2,2024-07-03,7,33.7,3.1
2024-07-03 08:00:00,553.17,2024-07-03,8,35.12,2.85
2024-07-03 09:00:00,700.36,2024-07-03,9,36.55,2.6
2024-07-03 10:00:00,819.13,2024-07-03,10,37.87,2.34
2024-07-03 11:00:00,900.87,2024-07-03,11,39.01,2.1
2024-07-03 12:00:00,922.45,2024-07-03,12,39.89,1.89
2024-07-03 13:00:00,864.28,2024-07-03,13,40.44,1.73
2024-07-03 14:00:00,731.51,2024-07-03,14,40.62,1.63
2024-07-03 15:00:00,553.17,2024-07-03,15,40.44,1.6
2024-07-03 16:00:00,361.14,2024-07-03,16,39.89,1.63
2024-07-03 17:00:00,174.94,2024-07-03,17,39.01,1.73
2024-07-03 18:00:00,16.78,2024-07-03,18,37.87,1.89
2024-07-03 19:00:00,0.0,2024-07-03,19,36.55,2.1
2024-07-03 20:00:00,0.0,2024-07-03,20,35.12,2.34
2024-07-03 21:00:00,0.0,2024-07-03,21,33.7,2.6
2024-07-03 22:00:00,0.0,2024-07-03,22,32.37,2.85
2024-07-03 23:00:00,0.0,2024-07-03,23,31.23,3.1
2024-07-04 00:00:00,0.0,2024-07-04,0,30.68,3.49
2024-07-04 01:00:00,0.0,2024-07-04,1,30.13,3.65
2024-07-04 02:00:00,0.0,2024-07-04,2,29.94,3.75
2024-07-04 03:00:00,0.0,2024-07-04,3,30.13,3.78
2024-07-04 04:00:00,0.0,2024-07-04,4,30.68,3.75
2024-07-04 05:00:00,16.86,2024-07-04,5,31.55,3.65
2024-07-04 06:00:00,180.52,2024-07-04,6,32.69,3.49
2024-07-04 07:00:00,365.63,2024-07-04,7,34.02,3.28
2024-07-04 08:00:00,541.68,2024-07-04,8,35.44,3.04
2024-07-04 09:00:00,701.99,2024-07-04,9,36.87,2.78
2024-07-04 10:00:00,836.27,2024-07-04,10,38.19,2.52
2024-07-04 11:00:00,919.32,2024-07-04,11,39.33,2.28
2024-07-04 12:00:00,924.65,2024-07-04,12,40.21,2.08
2024-07-04 13:00:00,847.41,2024-07-04,13,40.76,1.92
2024-07-04 14:00:00,709.68,2024-07-04,14,40.94,1.82
2024-07-04 15:00:00,541.68,2024-07-04,15,40.76,1.78
2024-07-04 16:00:00,361.67,2024-07-04,16,40.21,1.82
2024-07-04 17:00:00,178.15,2024-07-04,17,39.33,1.92
2024-07-04 18:00:00,16.77,2024-07-04,18,38.19,2.08
2024-07-04 19:00:00,0.0,2024-07-04,19,36.87,2.28
2024-07-04 20:00:00,0.0,2024-07-04,20,35.44,2.52
2024-07-04 21:00:00,0.0,2024-07-04,21,34.02,2.78
2024-07-04 22:00:00,0.0,2024-07-04,22,32.69,3.04
2024-07-04 23:00:00,0.0,2024-07-04,23,31.55,3.28
2024-07-05 00:00:00,0.0,2024-07-05,0,31.14,3.71
2024-07-05 01:00:00,0.0,2024-07-05,1,30.59,3.87
2024-07-05 02:00:00,0.0,2024-07-05,2,30.4,3.97
2024-07-05 03:00:00,0.0,2024-07-05,3,30.59,4.0
2024-07-05 04:00:00,0.0,2024-07-05,4,31.14,3.97
2024-07-05 05:00:00,16.11,2024-07-05,5,32.01,3.87
2024-07-05 06:00:00,174.2,2024-07-05,6,33.15,3.71
2024-07-05 07:00:00,356.81,2024-07-05,7,34.48,3.5
2024-07-05 08:00:00,541.3,2024-07-05,8,35.9,3.26
2024-07-05 09:00:00,714.71,2024-07-05,9,37.32,3.0
2024-07-05 10:00:00,851.18,2024-07-05,10,38.65,2.74
2024-07-05 11:00:00,919.16,2024-07-05,11,39.79,2.5
2024-07-05 12:00:00,904.24,2024-07-05,12,40.66,2.29
2024-07-05 13:00:00,819.96,2024-07-05,13,41.21,2.13
2024-07-05 14:00:00,693.18,2024-07-05,14,41.4,2.03
2024-07-05 15:00:00,541.3,2024-07-05,15,41.21,2.0
2024-07-05 16:00:00,367.89,2024-07-05,16,40.66,2.03
2024-07-05 17:00:00,180.84,2024-07-05,17,39.79,2.13
2024-07-05 18:00:00,16.38,2024-07-05,18,38.65,2.29
2024-07-05 19:00:00,0.0,2024-07-05,19,37.32,2.5
2024-07-05 20:00:00,0.0,2024-07-05,20,35.9,2.74
2024-07-05 21:00:00,0.0,2024-07-05,21,34.48,3.0
2024-07-05 22:00:00,0.0,2024-07-05,22,33.15,3.26
2024-07-05 23:00:00,0.0,2024-07-05,23,32.01,3.5
2024-07-06 00:00:00,0.0,2024-07-06,0,31.59,3.92
2024-07-06 01:00:00,0.0,2024-07-06,1,31.04,4.08
2024-07-06 02:00:00,0.0,2024-07-06,2,30.85,4.18
2024-07-06 03:00:00,0.0,2024-07-06,3,31.04,4.22
2024-07-06 04:00:00,0.0,2024-07-06,4,31.59,4.18
2024-07-06 05:00:00,15.16,2024-07-06,5,32.46,4.08
2024-07-06 06:00:00,169.24,2024-07-06,6,33.6,3.92
2024-07-06 07:00:00,355.43,2024-07-06,7,34.93,3.72
2024-07-06 08:00:00,549.66,2024-07-06,8,36.35,3.48
2024-07-06 09:00:00,725.69,2024-07-06,9,37.78,3.22
2024-07-06 10:00:00,848.98,2024-07-06,10,39.1,2.96
2024-07-06 11:00:00,896.63,2024-07-06,11,40.24,2.72
2024-07-06 12:00:00,872.71,2024-07-06,12,41.12,2.51
2024-07-06 13:00:00,798.93,2024-07-06,13,41.66,2.35
2024-07-06 14:00:00,691.18,2024-07-06,14,41.85,2.25
2024-07-06 15:00:00,549.66,2024-07-06,15,41.66,2.22
2024-07-06 16:00:00,373.18,2024-07-06,16,41.12,2.25
2024-07-06 17:00:00,179.85,2024-07-06,17,40.24,2.35
2024-07-06 18:00:00,15.58,2024-07-06,18,39.1,2.51
2024-07-06 19:00:00,0.0,2024-07-06,19,37.78,2.72
2024-07-06 20:00:00,0.0,2024-07-06,20,36.35,2.96
2024-07-06 21:00:00,0.0,2024-07-06,21,34.93,3.22
2024-07-06 22:00:00,0.0,2024-07-06,22,33.6,3.48
2024-07-06 23:00:00,0.0,2024-07-06,23,32.46,3.72
2024-07-07 00:00:00,0.0,2024-07-07,0,31.9,4.11
2024-07-07 01:00:00,0.0,2024-07-07,1,31.35,4.27
2024-07-07 02:00:00,0.0,2024-07-07,2,31.17,4.37
2024-07-07 03:00:00,0.0,2024-07-07,3,31.35,4.4
2024-07-07 04:00:00,0.0,2024-07-07,4,31.9,4.37
2024-07-07 05:00:00,14.34,2024-07-07,5,32.78,4.27
2024-07-07 06:00:00,167.9,2024-07-07,6,33.92,4.11
2024-07-07 07:00:00,359.96,2024-07-07,7,35.24,3.9
2024-07-07 08:00:00,556.85,2024-07-07,8,36.67,3.66
2024-07-07 09:00:00,722.22,2024-07-07,9,38.09,3.4
2024-07-07 10:00:00,826.25,2024-07-07,10,39.42,3.15
2024-07-07 11:00:00,863.31,2024-07-07,11,40.55,2.9
2024-07-07 12:00:00,848.4,2024-07-07,12,41.43,2.7
2024-07-07 13:00:00,795.06,2024-07-07,13,41.98,2.54
2024-07-07 14:00:00,700.72,2024-07-07,14,42.17,2.44
2024-07-07 15:00:00,556.85,2024-07-07,15,41.98,2.4
2024-07-07 16:00:00,371.01,2024-07-07,16,41.43,2.44
2024-07-07 17:00:00,174.49,2024-07-07,17,40.55,2.54
2024-07-07 18:00:00,14.59,2024-07-07,18,39.42,2.7
2024-07-07 19:00:00,0.0,2024-07-07,19,38.09,2.9
2024-07-07 20:00:00,0.0,2024-07-07,20,36.67,3.15
2024-07-07 21:00:00,0.0,2024-07-07,21,35.24,3.4
2024-07-07 22:00:00,0.0,2024-07-07,22,33.92,3.66
2024-07-07 23:00:00,0.0,2024-07-07,23,32.78,3.9
2024-07-08 00:00:00,0.0,2024-07-08,0,31.98,4.24
2024-07-08 01:00:00,0.0,2024-07-08,1,31.43,4.4
2024-07-08 02:00:00,0.0,2024-07-08,2,31.25,4.5
2024-07-08 03:00:00,0.0,2024-07-08,3,31.43,4.54
2024-07-08 04:00:00,0.0,2024-07-08,4,31.98,4.5
2024-07-08 05:00:00,13.83,2024-07-08,5,32.86,4.4
2024-07-08 06:00:00,169.44,2024-07-08,6,34.0,4.24
2024-07-08 07:00:00,363.87,2024-07-08,7,35.32,4.04
2024-07-08 08:00:00,553.09,2024-07-08,8,36.75,3.8
2024-07-08 09:00:00,701.44,2024-07-08,9,38.17,3.54
2024-07-08 10:00:00,793.87,2024-07-08,10,39.5,3.28
2024-07-08 11:00:00,837.61,2024-07-08,11,40.63,3.04
2024-07-08 12:00:00,842.93,2024-07-08,12,41.51,2.83
2024-07-08 13:00:00,805.0,2024-07-08,13,42.06,2.67
2024-07-08 14:00:00,709.11,2024-07-08,14,42.25,2.57
2024-07-08 15:00:00,553.09,2024-07-08,15,42.06,2.54
2024-07-08 16:00:00,359.94,2024-07-08,16,41.51,2.57
2024-07-08 17:00:00,167.1,2024-07-08,17,40.63,2.67
2024-07-08 18:00:00,13.74,2024-07-08,18,39.5,2.83
2024-07-08 19:00:00,0.0,2024-07-08,19,38.17,3.04
2024-07-08 20:00:00,0.0,2024-07-08,20,36.75,3.28
2024-07-08 21:00:00,0.0,2024-07-08,21,35.32,3.54
2024-07-08 22:00:00,0.0,2024-07-08,22,34.0,3.8
2024-07-08 23:00:00,0.0,2024-07-08,23,32.86,4.04
2024-07-09 00:00:00,0.0,2024-07-09,0,31.81,4.3
2024-07-09 01:00:00,0.0,2024-07-09,1,31.26,4.46
2024-07-09 02:00:00,0.0,2024-07-09,2,31.07,4.56
2024-07-09 03:00:00,0.0,2024-07-09,3,31.26,4.6
2024-07-09 04:00:00,0.0,2024-07-09,4,31.81,4.56
2024-07-09 05:00:00,13.54,2024-07-09,5,32.68,4.46
2024-07-09 06:00:00,170.76,2024-07-09,6,33.82,4.3
2024-07-09 07:00:00,360.71,2024-07-09,7,35.15,4.1
2024-07-09 08:00:00,536.2,2024-07-09,8,36.57,3.86
2024-07-09 09:00:00,672.75,2024-07-09,9,38.0,3.6
2024-07-09 10:00:00,769.03,2024-07-09,10,39.32,3.34
2024-07-09 11:00:00,831.22,2024-07-09,11,40.46,3.1
2024-07-09 12:00:00,852.74,2024-07-09,12,41.34,2.89
2024-07-09 13:00:00,814.05,2024-07-09,13,41.88,2.73
2024-07-09 14:00:00,703.77,2024-07-09,14,42.07,2.63
2024-07-09 15:00:00,536.2,2024-07-09,15,41.88,2.6
2024-07-09 16:00:00,344.81,2024-07-09,16,41.34,2.63
2024-07-09 17:00:00,161.31,2024-07-09,17,40.46,2.73
2024-07-09 18:00:00,13.2,2024-07-09,18,39.32,2.89
2024-07-09 19:00:00,0.0,2024-07-09,19,38.0,3.1
2024-07-09 20:00:00,0.0,2024-07-09,20,36.57,3.34
2024-07-09 21:00:00,0.0,2024-07-09,21,35.15,3.6
2024-07-09 22:00:00,0.0,2024-07-09,22,33.82,3.86
2024-07-09 23:00:00,0.0,2024-07-09,23,32.68,4.1
2024-07-10 00:00:00,0.0,2024-07-10,0,31.44,4.28
2024-07-10 01:00:00,0.0,2024-07-10,1,30.89,4.44
2024-07-10 02:00:00,0.0,2024-07-10,2,30.7,4.54
2024-07-10 03:00:00,0.0,2024-07-10,3,30.89,4.58
2024-07-10 04:00:00,0.0,2024-07-10,4,31.44,4.54
2024-07-10 05:00:00,13.22,2024-07-10,5,32.31,4.44
2024-07-10 06:00:00,168.79,2024-07-10,6,33.45,4.28
2024-07-10 07:00:00,349.1,2024-07-10,7,34.78,4.08
2024-07-10 08:00:00,513.51,2024-07-10,8,36.2,3.84
2024-07-10 09:00:00,650.95,2024-07-10,9,37.63,3.58
2024-07-10 10:00:00,762.63,2024-07-10,10,38.95,3.32
2024-07-10 11:00:00,840.62,2024-07-10,11,40.09,3.08
2024-07-10 12:00:00,862.13,2024-07-10,12,40.97,2.87
2024-07-10 13:00:00,807.62,2024-07-10,13,41.52,2.71
2024-07-10 14:00:00,681.94,2024-07-10,14,41.7,2.61
2024-07-10 15:00:00,513.51,2024-07-10,15,41.52,2.58
2024-07-10 16:00:00,333.23,2024-07-10,16,40.97,2.61
2024-07-10 17:00:00,159.38,2024-07-10,17,40.09,2.71
2024-07-10 18:00:00,12.89,2024-07-10,18,38.95,2.87
2024-07-10 19:00:00,0.0,2024-07-10,19,37.63,3.08
2024-07-10 20:00:00,0.0,2024-07-10,20,36.2,3.32
2024-07-10 21:00:00,0.0,2024-07-10,21,34.78,3.58
2024-07-10 22:00:00,0.0,2024-07-10,22,33.45,3.84
2024-07-10 23:00:00,0.0,2024-07-10,23,32.31,4.08
2024-07-11 00:00:00,0.0,2024-07-11,0,31.0,4.19
2024-07-11 01:00:00,0.0,2024-07-11,1,30.45,4.34
2024-07-11 02:00:00,0.0,2024-07-11,2,30.26,4.44
2024-07-11 03:00:00,0.0,2024-07-11,3,30.45,4.48
2024-07-11 04:00:00,0.0,2024-07-11,4,31.0,4.44
2024-07-11 05:00:00,12.64,2024-07-11,5,31.87,4.34
2024-07-11 06:00:00,162.91,2024-07-11,6,33.01,4.19
2024-07-11 07:00:00,333.87,2024-07-11,7,34.34,3.98
2024-07-11 08:00:00,496.49,2024-07-11,8,35.76,3.74
2024-07-11 09:00:00,645.4,2024-07-11,9,37.19,3.48
2024-07-11 10:00:00,771.41,2024-07-11,10,38.51,3.22
2024-07-11 11:00:00,850.12,2024-07-11,11,39.65,2.98
2024-07-11 12:00:00,855.43,2024-07-11,12,40.53,2.77
2024-07-11 13:00:00,782.51,2024-07-11,13,41.07,2.61
2024-07-11 14:00:00,653.05,2024-07-11,14,41.26,2.51
2024-07-11 15:00:00,496.49,2024-07-11,15,41.07,2.48
2024-07-11 16:00:00,329.96,2024-07-11,16,40.53,2.51
2024-07-11 17:00:00,160.6,2024-07-11,17,39.65,2.61
2024-07-11 18:00:00,12.56,2024-07-11,18,38.51,2.77
2024-07-11 19:00:00,0.0,2024-07-11,19,37.19,2.98
2024-07-11 20:00:00,0.0,2024-07-11,20,35.76,3.22
2024-07-11 21:00:00,0.0,2024-07-11,21,34.34,3.48
2024-07-11 22:00:00,0.0,2024-07-11,22,33.01,3.74
2024-07-11 23:00:00,0.0,2024-07-11,23,31.87,3.98
2024-07-12 00:00:00,0.0,2024-07-12,0,30.63,4.02
2024-07-12 01:00:00,0.0,2024-07-12,1,30.08,4.18
2024-07-12 02:00:00,0.0,2024-07-12,2,29.89,4.28
2024-07-12 03:00:00,0.0,2024-07-12,3,30.08,4.32
2024-07-12 04:00:00,0.0,2024-07-12,4,30.63,4.28
2024-07-12 05:00:00,11.76,2024-07-12,5,31.5,4.18
2024-07-12 06:00:00,155.44,2024-07-12,6,32.64,4.02
2024-07-12 07:00:00,322.61,2024-07-12,7,33.97,3.82
2024-07-12 08:00:00,492.37,2024-07-12,8,35.39,3.57
2024-07-12 09:00:00,653.29,2024-07-12,9,36.81,3.32
2024-07-12 10:00:00,780.75,2024-07-12,10,38.14,3.06
2024-07-12 11:00:00,844.06,2024-07-12,11,39.28,2.82
2024-07-12 12:00:00,829.19,2024-07-12,12,40.15,2.61
2024-07-12 13:00:00,749.66,2024-07-12,13,40.7,2.45
2024-07-12 14:00:00,631.87,2024-07-12,14,40.89,2.35
2024-07-12 15:00:00,492.37,2024-07-12,15,40.7,2.32
2024-07-12 16:00:00,333.55,2024-07-12,16,40.15,2.35
2024-07-12 17:00:00,161.88,2024-07-12,17,39.28,2.45
2024-07-12 18:00:00,11.97,2024-07-12,18,38.14,2.61
2024-07-12 19:00:00,0.0,2024-07-12,19,36.81,2.82
2024-07-12 20:00:00,0.0,2024-07-12,20,35.39,3.06
2024-07-12 21:00:00,0.0,2024-07-12,21,33.97,3.32
2024-07-12 22:00:00,0.0,2024-07-12,22,32.64,3.57
2024-07-12 23:00:00,0.0,2024-07-12,23,31.5,3.82
2024-07-13 00:00:00,0.0,2024-07-13,0,30.44,3.82
2024-07-13 01:00:00,0.0,2024-07-13,1,29.89,3.98
2024-07-13 02:00:00,0.0,2024-07-13,2,29.71,4.08
2024-07-13 03:00:00,0.0,2024-07-13,3,29.89,4.11
2024-07-13 04:00:00,0.0,2024-07-13,4,30.44,4.08
2024-07-13 05:00:00,10.79,2024-07-13,5,31.32,3.98
2024-07-13 06:00:00,149.94,2024-07-13,6,32.46,3.82
2024-07-13 07:00:00,320.05,2024-07-13,7,33.78,3.61
2024-07-13 08:00:00,498.93,2024-07-13,8,35.21,3.37
2024-07-13 09:00:00,662.05,2024-07-13,9,36.63,3.11
2024-07-13 10:00:00,776.09,2024-07-13,10,37.96,2.85
2024-07-13 11:00:00,818.97,2024-07-13,11,39.1,2.61
